2.10157159e-01	3.43786815e-01	4.75124194e-01	6.04354292e-01	7.31651518e-01	8.57179926e-01	9.81093461e-01	1.10353620e+00	1.22464263e+00	1.34453791e+00	1.46333819e+00	1.58115094e+00	1.69807530e+00	1.81420243e+00	1.92961597e+00	2.04439237e+00	2.15860134e+00	2.27230629e+00	2.38556470e+00	2.49842859e+00	2.61094490e+00	2.72315590e+00	2.83509954e+00	2.94680985e+00	3.05831728e+00	3.16964900e+00	3.28082920e+00	3.39187943e+00	3.50281878e+00	3.61366417e+00	3.72443057e+00	3.83513116e+00	3.94577758e+00	4.05638002e+00	4.16694744e+00	4.27748765e+00	4.38800749e+00	4.49851287e+00	4.60900894e+00	4.71950013e+00	4.82999025e+00	4.94048257e+00	5.05097986e+00	5.16148447e+00	5.27199836e+00	5.38252317e+00	5.49306023e+00	5.60361063e+00	5.71417524e+00	5.82475470e+00	5.93534951e+00	6.04596003e+00	6.15658646e+00	6.26722890e+00	6.37788738e+00	6.48856181e+00	6.59925206e+00	6.70995792e+00	6.82067915e+00	6.93141547e+00	7.04216654e+00	7.15293203e+00	7.26371156e+00	7.37450474e+00	7.48531119e+00	7.59613049e+00	7.70696223e+00	7.81780600e+00	7.92866139e+00	8.03952799e+00	8.15040538e+00	8.26129317e+00	8.37219097e+00	8.48309838e+00	8.59401503e+00	8.70494054e+00	8.81587456e+00	8.92681674e+00	9.03776672e+00	9.14872420e+00	9.25968884e+00	9.37066033e+00	9.48163838e+00	9.59262271e+00	9.70361303e+00	9.81460907e+00	9.92561059e+00	1.00366173e+01	1.01476291e+01	1.02586455e+01	1.03696666e+01	1.04806919e+01	1.05917214e+01	1.07027549e+01	1.08137921e+01	1.09248328e+01	1.10358770e+01	1.11469244e+01	1.12579750e+01	1.13690285e+01
2.10156514e-01	3.43786171e-01	4.75123550e-01	6.04353649e-01	7.31650875e-01	8.57179284e-01	9.81092820e-01	1.10353556e+00	1.22464199e+00	1.34453727e+00	1.46333755e+00	1.58115030e+00	1.69807466e+00	1.81420180e+00	1.92961534e+00	2.04439173e+00	2.15860071e+00	2.27230565e+00	2.38556406e+00	2.49842795e+00	2.61094427e+00	2.72315526e+00	2.83509890e+00	2.94680922e+00	3.05831665e+00	3.16964836e+00	3.28082857e+00	3.39187880e+00	3.50281815e+00	3.61366354e+00	3.72442993e+00	3.83513053e+00	3.94577694e+00	4.05637939e+00	4.16694681e+00	4.27748702e+00	4.38800686e+00	4.49851224e+00	4.60900831e+00	4.71949950e+00	4.82998962e+00	4.94048194e+00	5.05097923e+00	5.16148384e+00	5.27199773e+00	5.38252254e+00	5.49305960e+00	5.60361000e+00	5.71417460e+00	5.82475407e+00	5.93534888e+00	6.04595940e+00	6.15658583e+00	6.26722827e+00	6.37788675e+00	6.48856118e+00	6.59925142e+00	6.70995729e+00	6.82067852e+00	6.93141484e+00	7.04216591e+00	7.15293140e+00	7.26371092e+00	7.37450411e+00	7.48531055e+00	7.59612985e+00	7.70696160e+00	7.81780537e+00	7.92866076e+00	8.03952735e+00	8.15040475e+00	8.26129254e+00	8.37219034e+00	8.48309775e+00	8.59401440e+00	8.70493991e+00	8.81587393e+00	8.92681610e+00	9.03776609e+00	9.14872356e+00	9.25968820e+00	9.37065970e+00	9.48163775e+00	9.59262207e+00	9.70361239e+00	9.81460844e+00	9.92560995e+00	1.00366167e+01	1.01476284e+01	1.02586449e+01	1.03696659e+01	1.04806913e+01	1.05917208e+01	1.07027542e+01	1.08137914e+01	1.09248322e+01	1.10358764e+01	1.11469238e+01	1.12579743e+01	1.13690278e+01
2.10155839e-01	3.43785496e-01	4.75122876e-01	6.04352975e-01	7.31650202e-01	8.57178612e-01	9.81092148e-01	1.10353489e+00	1.22464132e+00	1.34453660e+00	1.46333688e+00	1.58114963e+00	1.69807399e+00	1.81420113e+00	1.92961467e+00	2.04439107e+00	2.15860004e+00	2.27230499e+00	2.38556340e+00	2.49842729e+00	2.61094360e+00	2.72315460e+00	2.83509824e+00	2.94680856e+00	3.05831598e+00	3.16964770e+00	3.28082791e+00	3.39187813e+00	3.50281748e+00	3.61366288e+00	3.72442927e+00	3.83512987e+00	3.94577628e+00	4.05637872e+00	4.16694614e+00	4.27748636e+00	4.38800619e+00	4.49851157e+00	4.60900764e+00	4.71949883e+00	4.82998896e+00	4.94048128e+00	5.05097857e+00	5.16148318e+00	5.27199707e+00	5.38252187e+00	5.49305894e+00	5.60360934e+00	5.71417394e+00	5.82475340e+00	5.93534822e+00	6.04595873e+00	6.15658516e+00	6.26722761e+00	6.37788608e+00	6.48856051e+00	6.59925076e+00	6.70995663e+00	6.82067786e+00	6.93141417e+00	7.04216525e+00	7.15293073e+00	7.26371026e+00	7.37450345e+00	7.48530989e+00	7.59612919e+00	7.70696093e+00	7.81780471e+00	7.92866010e+00	8.03952669e+00	8.15040409e+00	8.26129188e+00	8.37218968e+00	8.48309709e+00	8.59401373e+00	8.70493925e+00	8.81587327e+00	8.92681544e+00	9.03776543e+00	9.14872290e+00	9.25968754e+00	9.37065903e+00	9.48163709e+00	9.59262141e+00	9.70361173e+00	9.81460778e+00	9.92560929e+00	1.00366160e+01	1.01476278e+01	1.02586442e+01	1.03696653e+01	1.04806906e+01	1.05917201e+01	1.07027536e+01	1.08137908e+01	1.09248315e+01	1.10358757e+01	1.11469231e+01	1.12579737e+01	1.13690272e+01
2.10155131e-01	3.43784789e-01	4.75122169e-01	6.04352270e-01	7.31649497e-01	8.57177908e-01	9.81091444e-01	1.10353419e+00	1.22464062e+00	1.34453590e+00	1.46333618e+00	1.58114893e+00	1.69807329e+00	1.81420043e+00	1.92961397e+00	2.04439037e+00	2.15859934e+00	2.27230429e+00	2.38556270e+00	2.49842659e+00	2.61094291e+00	2.72315390e+00	2.83509754e+00	2.94680786e+00	3.05831529e+00	3.16964700e+00	3.28082721e+00	3.39187744e+00	3.50281679e+00	3.61366218e+00	3.72442858e+00	3.83512917e+00	3.94577559e+00	4.05637803e+00	4.16694545e+00	4.27748566e+00	4.38800550e+00	4.49851088e+00	4.60900695e+00	4.71949814e+00	4.82998826e+00	4.94048058e+00	5.05097787e+00	5.16148248e+00	5.27199637e+00	5.38252118e+00	5.49305824e+00	5.60360865e+00	5.71417325e+00	5.82475271e+00	5.93534753e+00	6.04595804e+00	6.15658447e+00	6.26722692e+00	6.37788539e+00	6.48855982e+00	6.59925007e+00	6.70995593e+00	6.82067716e+00	6.93141348e+00	7.04216455e+00	7.15293004e+00	7.26370957e+00	7.37450275e+00	7.48530920e+00	7.59612850e+00	7.70696024e+00	7.81780401e+00	7.92865940e+00	8.03952600e+00	8.15040339e+00	8.26129119e+00	8.37218898e+00	8.48309639e+00	8.59401304e+00	8.70493855e+00	8.81587257e+00	8.92681475e+00	9.03776474e+00	9.14872221e+00	9.25968685e+00	9.37065834e+00	9.48163639e+00	9.59262072e+00	9.70361104e+00	9.81460708e+00	9.92560860e+00	1.00366153e+01	1.01476271e+01	1.02586436e+01	1.03696646e+01	1.04806899e+01	1.05917194e+01	1.07027529e+01	1.08137901e+01	1.09248308e+01	1.10358750e+01	1.11469225e+01	1.12579730e+01	1.13690265e+01
2.10154390e-01	3.43784049e-01	4.75121430e-01	6.04351531e-01	7.31648759e-01	8.57177170e-01	9.81090708e-01	1.10353345e+00	1.22463988e+00	1.34453517e+00	1.46333545e+00	1.58114820e+00	1.69807256e+00	1.81419970e+00	1.92961324e+00	2.04438964e+00	2.15859861e+00	2.27230356e+00	2.38556197e+00	2.49842586e+00	2.61094218e+00	2.72315317e+00	2.83509682e+00	2.94680713e+00	3.05831456e+00	3.16964628e+00	3.28082649e+00	3.39187671e+00	3.50281606e+00	3.61366145e+00	3.72442785e+00	3.83512845e+00	3.94577486e+00	4.05637730e+00	4.16694472e+00	4.27748494e+00	4.38800477e+00	4.49851015e+00	4.60900622e+00	4.71949741e+00	4.82998754e+00	4.94047986e+00	5.05097715e+00	5.16148176e+00	5.27199565e+00	5.38252045e+00	5.49305752e+00	5.60360792e+00	5.71417252e+00	5.82475198e+00	5.93534680e+00	6.04595731e+00	6.15658374e+00	6.26722619e+00	6.37788466e+00	6.48855909e+00	6.59924934e+00	6.70995520e+00	6.82067644e+00	6.93141275e+00	7.04216383e+00	7.15292931e+00	7.26370884e+00	7.37450203e+00	7.48530847e+00	7.59612777e+00	7.70695951e+00	7.81780329e+00	7.92865867e+00	8.03952527e+00	8.15040267e+00	8.26129046e+00	8.37218826e+00	8.48309567e+00	8.59401231e+00	8.70493783e+00	8.81587185e+00	8.92681402e+00	9.03776401e+00	9.14872148e+00	9.25968612e+00	9.37065761e+00	9.48163567e+00	9.59261999e+00	9.70361031e+00	9.81460636e+00	9.92560787e+00	1.00366146e+01	1.01476263e+01	1.02586428e+01	1.03696639e+01	1.04806892e+01	1.05917187e+01	1.07027521e+01	1.08137893e+01	1.09248301e+01	1.10358743e+01	1.11469217e+01	1.12579723e+01	1.13690257e+01
2.10153614e-01	3.43783273e-01	4.75120655e-01	6.04350757e-01	7.31647986e-01	8.57176398e-01	9.81089936e-01	1.10353268e+00	1.22463911e+00	1.34453440e+00	1.46333468e+00	1.58114743e+00	1.69807179e+00	1.81419893e+00	1.92961247e+00	2.04438887e+00	2.15859785e+00	2.27230279e+00	2.38556121e+00	2.49842510e+00	2.61094141e+00	2.72315241e+00	2.83509605e+00	2.94680637e+00	3.05831380e+00	3.16964551e+00	3.28082572e+00	3.39187595e+00	3.50281530e+00	3.61366069e+00	3.72442709e+00	3.83512768e+00	3.94577410e+00	4.05637654e+00	4.16694396e+00	4.27748418e+00	4.38800401e+00	4.49850939e+00	4.60900546e+00	4.71949665e+00	4.82998678e+00	4.94047910e+00	5.05097639e+00	5.16148100e+00	5.27199489e+00	5.38251969e+00	5.49305676e+00	5.60360716e+00	5.71417176e+00	5.82475122e+00	5.93534604e+00	6.04595655e+00	6.15658298e+00	6.26722543e+00	6.37788390e+00	6.48855833e+00	6.59924858e+00	6.70995444e+00	6.82067568e+00	6.93141199e+00	7.04216307e+00	7.15292855e+00	7.26370808e+00	7.37450127e+00	7.48530771e+00	7.59612701e+00	7.70695875e+00	7.81780252e+00	7.92865791e+00	8.03952451e+00	8.15040190e+00	8.26128970e+00	8.37218749e+00	8.48309491e+00	8.59401155e+00	8.70493707e+00	8.81587109e+00	8.92681326e+00	9.03776325e+00	9.14872072e+00	9.25968536e+00	9.37065685e+00	9.48163491e+00	9.59261923e+00	9.70360955e+00	9.81460559e+00	9.92560711e+00	1.00366139e+01	1.01476256e+01	1.02586421e+01	1.03696631e+01	1.04806885e+01	1.05917180e+01	1.07027514e+01	1.08137886e+01	1.09248293e+01	1.10358735e+01	1.11469210e+01	1.12579715e+01	1.13690250e+01
2.10152801e-01	3.43782461e-01	4.75119844e-01	6.04349947e-01	7.31647176e-01	8.57175589e-01	9.81089128e-01	1.10353187e+00	1.22463831e+00	1.34453359e+00	1.46333388e+00	1.58114663e+00	1.69807099e+00	1.81419813e+00	1.92961167e+00	2.04438807e+00	2.15859705e+00	2.27230199e+00	2.38556041e+00	2.49842430e+00	2.61094061e+00	2.72315161e+00	2.83509525e+00	2.94680557e+00	3.05831300e+00	3.16964472e+00	3.28082493e+00	3.39187515e+00	3.50281450e+00	3.61365990e+00	3.72442629e+00	3.83512689e+00	3.94577330e+00	4.05637575e+00	4.16694316e+00	4.27748338e+00	4.38800321e+00	4.49850860e+00	4.60900467e+00	4.71949585e+00	4.82998598e+00	4.94047830e+00	5.05097559e+00	5.16148020e+00	5.27199409e+00	5.38251890e+00	5.49305596e+00	5.60360636e+00	5.71417096e+00	5.82475043e+00	5.93534524e+00	6.04595576e+00	6.15658219e+00	6.26722463e+00	6.37788311e+00	6.48855754e+00	6.59924778e+00	6.70995365e+00	6.82067488e+00	6.93141119e+00	7.04216227e+00	7.15292775e+00	7.26370728e+00	7.37450047e+00	7.48530691e+00	7.59612621e+00	7.70695796e+00	7.81780173e+00	7.92865712e+00	8.03952371e+00	8.15040111e+00	8.26128890e+00	8.37218670e+00	8.48309411e+00	8.59401076e+00	8.70493627e+00	8.81587029e+00	8.92681246e+00	9.03776245e+00	9.14871992e+00	9.25968456e+00	9.37065606e+00	9.48163411e+00	9.59261843e+00	9.70360875e+00	9.81460480e+00	9.92560631e+00	1.00366131e+01	1.01476248e+01	1.02586413e+01	1.03696623e+01	1.04806877e+01	1.05917172e+01	1.07027506e+01	1.08137878e+01	1.09248285e+01	1.10358727e+01	1.11469202e+01	1.12579707e+01	1.13690242e+01
2.10151950e-01	3.43781611e-01	4.75118994e-01	6.04349098e-01	7.31646328e-01	8.57174742e-01	9.81088282e-01	1.10353103e+00	1.22463746e+00	1.34453275e+00	1.46333303e+00	1.58114579e+00	1.69807015e+00	1.81419729e+00	1.92961083e+00	2.04438723e+00	2.15859621e+00	2.27230115e+00	2.38555957e+00	2.49842346e+00	2.61093978e+00	2.72315077e+00	2.83509442e+00	2.94680473e+00	3.05831217e+00	3.16964388e+00	3.28082409e+00	3.39187432e+00	3.50281367e+00	3.61365906e+00	3.72442546e+00	3.83512605e+00	3.94577247e+00	4.05637491e+00	4.16694233e+00	4.27748255e+00	4.38800238e+00	4.49850776e+00	4.60900383e+00	4.71949502e+00	4.82998514e+00	4.94047746e+00	5.05097476e+00	5.16147936e+00	5.27199326e+00	5.38251806e+00	5.49305512e+00	5.60360553e+00	5.71417013e+00	5.82474959e+00	5.93534441e+00	6.04595492e+00	6.15658135e+00	6.26722380e+00	6.37788227e+00	6.48855670e+00	6.59924695e+00	6.70995281e+00	6.82067405e+00	6.93141036e+00	7.04216143e+00	7.15292692e+00	7.26370645e+00	7.37449963e+00	7.48530608e+00	7.59612538e+00	7.70695712e+00	7.81780089e+00	7.92865628e+00	8.03952288e+00	8.15040027e+00	8.26128807e+00	8.37218586e+00	8.48309327e+00	8.59400992e+00	8.70493543e+00	8.81586945e+00	8.92681163e+00	9.03776162e+00	9.14871909e+00	9.25968373e+00	9.37065522e+00	9.48163327e+00	9.59261760e+00	9.70360792e+00	9.81460396e+00	9.92560548e+00	1.00366122e+01	1.01476239e+01	1.02586404e+01	1.03696615e+01	1.04806868e+01	1.05917163e+01	1.07027498e+01	1.08137869e+01	1.09248277e+01	1.10358719e+01	1.11469193e+01	1.12579699e+01	1.13690233e+01
2.10151059e-01	3.43780720e-01	4.75118105e-01	6.04348209e-01	7.31645440e-01	8.57173855e-01	9.81087395e-01	1.10353014e+00	1.22463658e+00	1.34453186e+00	1.46333215e+00	1.58114490e+00	1.69806926e+00	1.81419641e+00	1.92960995e+00	2.04438635e+00	2.15859533e+00	2.27230028e+00	2.38555869e+00	2.49842258e+00	2.61093890e+00	2.72314990e+00	2.83509354e+00	2.94680386e+00	3.05831129e+00	3.16964301e+00	3.28082321e+00	3.39187344e+00	3.50281279e+00	3.61365819e+00	3.72442458e+00	3.83512518e+00	3.94577159e+00	4.05637404e+00	4.16694146e+00	4.27748167e+00	4.38800151e+00	4.49850689e+00	4.60900296e+00	4.71949415e+00	4.82998427e+00	4.94047659e+00	5.05097388e+00	5.16147849e+00	5.27199238e+00	5.38251719e+00	5.49305425e+00	5.60360465e+00	5.71416925e+00	5.82474872e+00	5.93534353e+00	6.04595405e+00	6.15658048e+00	6.26722292e+00	6.37788140e+00	6.48855583e+00	6.59924607e+00	6.70995194e+00	6.82067317e+00	6.93140949e+00	7.04216056e+00	7.15292605e+00	7.26370557e+00	7.37449876e+00	7.48530521e+00	7.59612450e+00	7.70695625e+00	7.81780002e+00	7.92865541e+00	8.03952200e+00	8.15039940e+00	8.26128719e+00	8.37218499e+00	8.48309240e+00	8.59400905e+00	8.70493456e+00	8.81586858e+00	8.92681075e+00	9.03776074e+00	9.14871821e+00	9.25968285e+00	9.37065435e+00	9.48163240e+00	9.59261672e+00	9.70360704e+00	9.81460309e+00	9.92560460e+00	1.00366113e+01	1.01476231e+01	1.02586396e+01	1.03696606e+01	1.04806860e+01	1.05917154e+01	1.07027489e+01	1.08137861e+01	1.09248268e+01	1.10358710e+01	1.11469185e+01	1.12579690e+01	1.13690225e+01
2.10150125e-01	3.43779788e-01	4.75117173e-01	6.04347278e-01	7.31644510e-01	8.57172925e-01	9.81086467e-01	1.10352922e+00	1.22463565e+00	1.34453094e+00	1.46333123e+00	1.58114398e+00	1.69806834e+00	1.81419548e+00	1.92960903e+00	2.04438543e+00	2.15859441e+00	2.27229936e+00	2.38555777e+00	2.49842167e+00	2.61093798e+00	2.72314898e+00	2.83509262e+00	2.94680294e+00	3.05831037e+00	3.16964209e+00	3.28082230e+00	3.39187253e+00	3.50281188e+00	3.61365727e+00	3.72442367e+00	3.83512426e+00	3.94577068e+00	4.05637312e+00	4.16694054e+00	4.27748076e+00	4.38800059e+00	4.49850597e+00	4.60900204e+00	4.71949323e+00	4.82998336e+00	4.94047568e+00	5.05097297e+00	5.16147758e+00	5.27199147e+00	5.38251627e+00	5.49305334e+00	5.60360374e+00	5.71416834e+00	5.82474780e+00	5.93534262e+00	6.04595313e+00	6.15657956e+00	6.26722201e+00	6.37788048e+00	6.48855491e+00	6.59924516e+00	6.70995102e+00	6.82067226e+00	6.93140857e+00	7.04215965e+00	7.15292513e+00	7.26370466e+00	7.37449784e+00	7.48530429e+00	7.59612359e+00	7.70695533e+00	7.81779910e+00	7.92865449e+00	8.03952109e+00	8.15039848e+00	8.26128628e+00	8.37218407e+00	8.48309148e+00	8.59400813e+00	8.70493365e+00	8.81586766e+00	8.92680984e+00	9.03775983e+00	9.14871730e+00	9.25968194e+00	9.37065343e+00	9.48163148e+00	9.59261581e+00	9.70360613e+00	9.81460217e+00	9.92560369e+00	1.00366104e+01	1.01476222e+01	1.02586386e+01	1.03696597e+01	1.04806850e+01	1.05917145e+01	1.07027480e+01	1.08137852e+01	1.09248259e+01	1.10358701e+01	1.11469175e+01	1.12579681e+01	1.13690216e+01
